Timestamp,Target IP,Hop Number,Hop IP,Latency,City,Region,Country
2024-11-08 08:10:18,216.73.80.0,1,10.192.146.1,2.2,,,
2024-11-08 08:10:18,216.73.80.0,2,172.22.1.1,48.8,,,
2024-11-08 08:10:18,216.73.80.0,4,172.21.18.154,17.4,,,
2024-11-08 08:10:18,216.73.80.0,7,142.251.253.34,19.7,Paris,Île-de-France,FR
2024-11-08 08:10:18,216.73.80.0,8,108.170.255.238,18.8,Paris,Île-de-France,FR
2024-11-08 08:10:18,216.73.80.0,9,108.170.235.99,18.6,Paris,Île-de-France,FR
2024-11-08 08:10:18,216.73.80.0,11,142.251.245.83,98.4,Sterling,Virginia,US
2024-11-08 08:10:18,216.73.80.0,12,192.178.81.141,101.9,Ashburn,Virginia,US
2024-11-08 08:10:18,216.73.80.0,13,142.251.254.56,111.6,Atlanta,Georgia,US
2024-11-08 08:10:18,216.73.80.0,14,142.250.233.170,128.7,Dallas,Texas,US
2024-11-08 08:10:18,216.73.80.0,15,142.251.70.210,128.4,Dallas,Texas,US
2024-11-08 08:10:18,216.73.80.0,17,172.253.78.58,130.1,Dallas,Texas,US
2024-11-08 08:10:18,216.73.80.0,18,216.239.50.52,126.3,Dallas,Texas,US
2024-11-08 08:10:18,208.65.152.0,4,172.21.18.154,17.6,,,
2024-11-08 08:10:18,208.65.152.0,7,216.239.48.44,18.1,Paris,Île-de-France,FR
2024-11-08 08:10:18,208.117.254.0,4,172.21.18.154,17.3,,,
2024-11-08 08:10:18,208.117.254.0,7,108.170.235.14,18.2,Paris,Île-de-France,FR
2024-11-08 08:10:18,208.117.254.0,8,192.178.81.162,17.9,Paris,Île-de-France,FR
2024-11-08 08:10:18,208.117.254.0,9,209.85.255.106,21.2,Paris,Île-de-France,FR
2024-11-08 08:10:18,208.117.254.0,11,142.251.226.93,99.1,Dranesville,Virginia,US
2024-11-08 08:10:18,208.117.254.0,12,192.178.81.235,109.8,Ashburn,Virginia,US
2024-11-08 08:10:18,208.117.254.0,13,172.253.77.129,117.7,Council Bluffs,Iowa,US
2024-11-08 08:10:18,208.117.254.0,14,192.178.81.83,126.8,Council Bluffs,Iowa,US
2024-11-08 08:10:18,208.117.254.0,15,108.170.252.151,127.7,Omaha,Nebraska,US
2024-11-08 08:10:18,208.117.254.0,16,172.253.51.117,128.0,Denver,Colorado,US
2024-11-08 08:10:18,208.117.254.0,17,192.178.246.245,129.1,Denver,Colorado,US
2024-11-08 08:10:18,208.117.254.0,18,192.178.86.60,128.1,Denver,Colorado,US
2024-11-08 08:10:18,208.117.254.0,20,208.117.254.0,133.9,Denver,Colorado,US
2024-11-08 08:10:18,208.117.251.0,4,172.21.18.154,17.6,,,
2024-11-08 08:10:18,208.117.251.0,5,213.144.168.20,20.4,Paris,Île-de-France,FR
2024-11-08 08:10:18,208.117.251.0,6,195.22.195.99,100.5,New York City,New York,US
2024-11-08 08:10:18,208.117.251.0,7,195.22.195.51,107.6,New York City,New York,US
2024-11-08 08:10:18,208.117.250.0,1,10.192.146.1,1.7,,,
2024-11-08 08:10:18,208.117.250.0,2,172.22.1.1,1.7,,,
2024-11-08 08:10:18,208.117.250.0,4,172.21.18.154,18.0,,,
2024-11-08 08:10:18,208.117.240.0,1,10.192.146.1,1.8,,,
2024-11-08 08:10:18,208.117.240.0,2,172.22.1.1,2.2,,,
2024-11-08 08:10:18,208.117.240.0,4,172.21.18.154,23.8,,,
2024-11-08 08:10:18,208.117.240.0,12,185.25.28.214,376.0,Frankfurt am Main,Hesse,DE
2024-11-08 08:10:18,208.117.240.0,13,89.207.228.52,385.3,Amsterdam,North Holland,NL
2024-11-08 08:10:18,208.117.240.0,14,185.25.28.139,381.7,Chicago,Illinois,US
2024-11-08 08:10:18,208.117.240.0,15,185.25.28.127,381.7,San Jose,California,US
2024-11-08 08:10:18,208.117.240.0,16,185.25.29.96,380.6,San Jose,California,US
2024-11-08 08:10:18,208.117.240.0,17,185.25.28.47,375.5,Los Angeles,California,US
2024-11-08 08:10:18,208.117.240.0,18,185.25.30.8,375.1,Los Angeles,California,US
2024-11-08 08:10:18,208.117.238.0,4,172.21.18.154,17.3,,,
2024-11-08 08:10:18,208.117.224.0,4,172.21.18.154,17.5,,,
2024-11-08 08:10:18,208.117.224.0,7,216.239.48.44,17.3,Paris,Île-de-France,FR
2024-11-08 08:10:18,208.117.224.0,8,108.170.255.168,22.4,Paris,Île-de-France,FR
2024-11-08 08:10:18,208.117.224.0,9,72.14.238.63,17.9,Paris,Île-de-France,FR
2024-11-08 08:10:18,208.117.224.0,11,192.178.81.229,107.6,Ashburn,Virginia,US
2024-11-08 08:10:18,208.117.224.0,12,192.178.81.231,109.3,Chicago,Illinois,US
2024-11-08 08:10:18,208.117.224.0,13,192.178.72.206,121.0,Chicago,Illinois,US
2024-11-08 08:10:18,208.117.224.0,14,209.85.251.65,119.7,Omaha,Nebraska,US
2024-11-08 08:10:18,208.117.224.0,15,108.170.252.151,127.8,Omaha,Nebraska,US
2024-11-08 08:10:18,208.117.224.0,16,172.253.51.121,132.3,Denver,Colorado,US
2024-11-08 08:10:18,208.117.224.0,17,192.178.108.203,129.6,Denver,Colorado,US
2024-11-08 08:10:18,208.117.224.0,18,192.178.86.60,127.7,Denver,Colorado,US
2024-11-08 08:10:18,172.110.32.0,4,172.21.18.154,17.4,,,
2024-11-08 08:10:18,172.110.32.0,7,142.251.64.124,17.3,Paris,Île-de-France,FR
2024-11-08 08:10:18,172.110.32.0,8,192.178.81.162,17.6,Paris,Île-de-France,FR
2024-11-08 08:10:18,172.110.32.0,10,108.170.236.36,28.9,London,England,GB
2024-11-08 08:10:18,172.110.32.0,11,172.253.72.97,93.8,London,England,GB
2024-11-08 08:10:18,172.110.32.0,12,142.251.49.42,95.3,New York City,New York,US
2024-11-08 08:10:18,172.110.32.0,13,192.178.106.157,96.7,New York City,New York,US
2024-11-08 08:10:18,172.110.32.0,14,192.178.107.38,95.3,New York City,New York,US
2024-11-08 08:10:18,104.237.190.0,4,172.21.18.154,18.0,,,
2024-11-08 08:10:18,104.237.190.0,12,185.25.28.214,94.5,Frankfurt am Main,Hesse,DE
2024-11-08 08:10:18,104.237.190.0,13,89.207.228.82,94.5,Frankfurt am Main,Hesse,DE
2024-11-08 08:10:18,104.237.190.0,14,89.207.225.16,94.4,Zürich,Zurich,CH
2024-11-08 08:10:18,104.237.189.0,1,10.192.146.1,1.7,,,
2024-11-08 08:10:18,104.237.189.0,2,172.22.1.1,1.9,,,
2024-11-08 08:10:18,104.237.189.0,4,172.21.18.154,17.6,,,
2024-11-08 08:10:18,104.237.188.0,1,10.192.146.1,2.5,,,
2024-11-08 08:10:18,104.237.188.0,2,172.22.1.1,4.2,,,
2024-11-08 08:10:18,104.237.188.0,4,172.21.18.154,18.8,,,
2024-11-08 08:10:18,104.237.172.0,4,172.21.18.154,17.3,,,
2024-11-08 08:10:18,104.237.172.0,7,142.251.64.128,17.5,Paris,Île-de-France,FR
2024-11-08 08:10:18,104.237.172.0,8,142.250.59.100,18.0,Paris,Île-de-France,FR
2024-11-08 08:10:18,104.237.172.0,10,209.85.242.194,95.7,Chicago,Illinois,US
2024-11-08 08:10:18,104.237.172.0,11,142.251.226.103,95.3,Ashburn,Virginia,US
2024-11-08 08:10:18,104.237.172.0,12,192.178.75.112,215.1,Vršovice,Ústecký kraj,CZ
2024-11-08 08:10:18,104.237.172.0,13,172.253.67.68,211.7,Osasco,São Paulo,BR
2024-11-08 08:10:18,104.237.172.0,14,192.178.84.181,213.3,Osasco,São Paulo,BR
2024-11-08 08:10:18,104.237.172.0,15,209.85.248.220,208.0,Osasco,São Paulo,BR
2024-11-08 08:10:18,104.237.171.0,4,172.21.18.154,17.1,,,
2024-11-08 08:10:18,104.237.171.0,7,142.250.224.92,17.4,Paris,Île-de-France,FR
2024-11-08 08:10:18,104.237.171.0,8,108.170.255.238,18.8,Paris,Île-de-France,FR
2024-11-08 08:10:18,104.237.171.0,10,142.251.69.10,97.9,Chicago,Illinois,US
2024-11-08 08:10:18,104.237.171.0,11,142.250.215.195,97.3,Ashburn,Virginia,US
2024-11-08 08:10:18,104.237.171.0,12,172.253.50.36,208.0,Osasco,São Paulo,BR
2024-11-08 08:10:18,104.237.171.0,13,142.250.227.230,212.1,Osasco,São Paulo,BR
2024-11-08 08:10:18,104.237.171.0,14,142.251.255.13,213.0,Osasco,São Paulo,BR
2024-11-08 08:10:18,104.237.171.0,15,192.178.84.30,211.4,Osasco,São Paulo,BR
2024-11-08 08:10:18,104.237.170.0,4,172.21.18.154,17.7,,,
2024-11-08 08:10:18,104.237.170.0,7,216.239.48.44,18.6,Paris,Île-de-France,FR
2024-11-08 08:10:18,104.237.170.0,8,108.170.255.164,21.0,Paris,Île-de-France,FR
2024-11-08 08:10:18,104.237.170.0,10,142.251.69.10,98.7,Chicago,Illinois,US
2024-11-08 08:10:18,104.237.170.0,11,142.250.215.189,95.2,Sterling,Virginia,US
2024-11-08 08:10:18,104.237.170.0,12,192.178.75.106,208.2,Ashburn,Virginia,US
2024-11-08 08:10:18,104.237.170.0,13,172.253.67.189,208.5,Osasco,São Paulo,BR
2024-11-08 08:10:18,104.237.170.0,14,192.178.84.181,211.4,Osasco,São Paulo,BR
2024-11-08 08:10:18,104.237.170.0,15,108.170.235.116,211.3,Osasco,São Paulo,BR
2024-11-08 08:10:18,104.237.169.0,1,10.192.146.1,1.7,,,
2024-11-08 08:10:18,104.237.169.0,4,172.21.18.154,17.4,,,
2024-11-08 08:10:18,104.237.169.0,7,216.239.48.44,17.8,Paris,Île-de-France,FR
2024-11-08 08:10:18,104.237.169.0,8,108.170.255.238,18.2,Paris,Île-de-France,FR
2024-11-08 08:10:18,104.237.169.0,10,209.85.242.194,97.1,Chicago,Illinois,US
2024-11-08 08:10:18,104.237.169.0,11,142.250.59.235,96.5,Ashburn,Virginia,US
2024-11-08 08:10:18,104.237.169.0,12,142.251.253.226,210.4,Ashburn,Virginia,US
2024-11-08 08:10:18,104.237.169.0,13,142.250.228.15,213.4,Osasco,São Paulo,BR
2024-11-08 08:10:18,104.237.169.0,14,192.178.84.181,211.6,Osasco,São Paulo,BR
2024-11-08 08:10:18,104.237.169.0,15,209.85.244.148,207.1,Osasco,São Paulo,BR
2024-11-08 08:10:18,104.237.168.0,4,172.21.18.154,18.1,,,
2024-11-08 08:10:18,104.237.168.0,7,142.251.64.126,18.0,Paris,Île-de-France,FR
2024-11-08 08:10:18,104.237.168.0,8,192.178.96.136,22.6,Paris,Île-de-France,FR
2024-11-08 08:10:18,104.237.168.0,10,209.85.242.252,95.8,San Jose,California,US
2024-11-08 08:10:18,104.237.168.0,11,142.250.215.189,95.1,Sterling,Virginia,US
2024-11-08 08:10:18,104.237.168.0,12,142.251.253.224,212.0,Osasco,São Paulo,BR
2024-11-08 08:10:18,104.237.168.0,13,142.250.228.15,208.0,Osasco,São Paulo,BR
2024-11-08 08:10:18,104.237.168.0,14,192.178.84.181,211.8,Osasco,São Paulo,BR
2024-11-08 08:10:18,104.237.168.0,15,142.251.250.58,207.9,Osasco,São Paulo,BR
2024-11-08 08:10:18,104.237.167.0,1,10.192.146.1,2.0,,,
2024-11-08 08:10:18,104.237.167.0,2,172.22.1.1,1.7,,,
2024-11-08 08:10:18,104.237.167.0,4,172.21.18.154,19.6,,,
2024-11-08 08:10:18,104.237.167.0,7,108.170.235.14,18.8,Paris,Île-de-France,FR
2024-11-08 08:10:18,104.237.167.0,8,142.250.59.100,17.8,Paris,Île-de-France,FR
2024-11-08 08:10:18,104.237.167.0,10,142.251.49.96,95.5,Seattle,Washington,US
2024-11-08 08:10:18,104.237.167.0,11,142.250.59.235,95.2,Ashburn,Virginia,US
2024-11-08 08:10:18,104.237.167.0,12,192.178.75.110,207.5,Osasco,São Paulo,BR
2024-11-08 08:10:18,104.237.167.0,13,209.85.252.69,209.4,Osasco,São Paulo,BR
2024-11-08 08:10:18,104.237.167.0,14,192.178.84.181,211.6,Osasco,São Paulo,BR
2024-11-08 08:10:18,104.237.167.0,15,108.170.232.0,208.6,Osasco,São Paulo,BR
2024-11-08 08:10:18,104.237.164.0,1,10.192.146.1,1.6,,,
2024-11-08 08:10:18,104.237.164.0,2,172.22.1.1,1.9,,,
2024-11-08 08:10:18,104.237.164.0,4,172.21.18.154,17.5,,,
2024-11-08 08:10:18,104.237.164.0,7,142.251.253.36,21.6,Paris,Île-de-France,FR
2024-11-08 08:10:18,104.237.164.0,8,108.170.255.168,22.3,Paris,Île-de-France,FR
2024-11-08 08:10:18,104.237.164.0,10,172.253.76.38,36.8,Madrid,Madrid,ES
2024-11-08 08:10:18,104.237.164.0,11,64.233.175.62,38.6,Madrid,Madrid,ES
2024-11-08 08:10:18,104.237.164.0,12,142.250.58.11,120.2,Lagos,Lagos,NG
2024-11-08 08:10:18,104.237.164.0,13,66.249.94.91,115.2,Lagos,Lagos,NG
2024-11-08 08:10:18,104.237.164.0,14,192.178.106.246,111.2,Lagos,Lagos,NG
2024-11-08 08:10:18,104.237.164.0,15,104.237.164.65,120.8,Lagos,Lagos,NG
2024-11-08 08:10:18,104.237.164.0,16,104.237.164.64,121.3,Lagos,Lagos,NG
2024-11-08 08:10:18,104.237.164.0,17,104.237.164.65,130.1,Lagos,Lagos,NG
2024-11-08 08:10:18,104.237.164.0,18,104.237.164.64,132.8,Lagos,Lagos,NG
2024-11-08 08:10:18,104.237.164.0,19,104.237.164.65,134.3,Lagos,Lagos,NG
2024-11-08 08:10:18,104.237.164.0,20,104.237.164.64,137.5,Lagos,Lagos,NG
2024-11-08 08:10:18,104.237.164.0,21,104.237.164.65,137.2,Lagos,Lagos,NG
2024-11-08 08:10:18,104.237.164.0,22,104.237.164.64,140.9,Lagos,Lagos,NG
2024-11-08 08:10:18,104.237.164.0,23,104.237.164.65,148.2,Lagos,Lagos,NG
2024-11-08 08:10:18,104.237.164.0,24,104.237.164.64,150.9,Lagos,Lagos,NG
2024-11-08 08:10:18,104.237.164.0,25,104.237.164.65,155.1,Lagos,Lagos,NG
2024-11-08 08:10:18,104.237.164.0,26,104.237.164.64,153.0,Lagos,Lagos,NG
2024-11-08 08:10:18,104.237.164.0,27,104.237.164.65,155.6,Lagos,Lagos,NG
2024-11-08 08:10:18,104.237.164.0,28,104.237.164.64,159.6,Lagos,Lagos,NG
2024-11-08 08:10:18,104.237.164.0,29,104.237.164.65,162.3,Lagos,Lagos,NG
2024-11-08 08:10:18,104.237.164.0,30,104.237.164.64,166.1,Lagos,Lagos,NG
2024-11-08 08:10:18,104.237.160.0,1,10.192.146.1,2.1,,,
2024-11-08 08:10:18,104.237.160.0,2,172.22.1.1,2.3,,,
2024-11-08 08:10:18,104.237.160.0,4,172.21.18.154,18.1,,,
2024-11-08 08:10:18,104.237.160.0,7,142.251.49.136,18.4,Paris,Île-de-France,FR
2024-11-08 08:10:18,104.237.160.0,8,192.178.96.136,20.9,Paris,Île-de-France,FR
2024-11-08 08:10:18,104.237.160.0,9,209.85.248.117,18.1,Paris,Île-de-France,FR
2024-11-08 08:10:18,104.237.160.0,10,216.239.43.186,95.0,Paris,Île-de-France,FR
2024-11-08 08:10:18,104.237.160.0,11,142.250.215.189,101.7,Sterling,Virginia,US
2024-11-08 08:10:18,104.237.160.0,12,192.178.81.237,108.7,Ashburn,Virginia,US
2024-11-08 08:10:18,104.237.160.0,13,192.178.73.8,118.3,Chicago,Illinois,US
2024-11-08 08:10:18,104.237.160.0,14,172.253.77.129,122.8,Council Bluffs,Iowa,US
2024-11-08 08:10:18,104.237.160.0,15,172.253.51.77,128.5,Denver,Colorado,US
2024-11-08 08:10:18,104.237.160.0,16,172.253.51.81,128.0,Denver,Colorado,US
2024-11-08 08:10:18,104.237.160.0,17,192.178.97.153,132.0,Denver,Colorado,US
2024-11-08 08:10:18,104.237.160.0,18,74.125.242.224,129.0,Denver,Colorado,US
2024-11-08 08:10:18,64.233.160.0,4,172.21.18.154,17.5,,,
2024-11-08 08:10:18,64.233.160.0,6,72.14.233.195,17.8,Paris,Île-de-France,FR
2024-11-08 08:10:18,64.233.160.0,7,142.250.59.100,20.3,Paris,Île-de-France,FR
2024-11-08 08:10:18,64.233.160.0,9,142.251.69.10,98.4,Chicago,Illinois,US
2024-11-08 08:10:18,64.233.160.0,10,142.250.215.189,95.4,Sterling,Virginia,US
2024-11-08 08:10:18,64.233.160.0,11,192.178.81.239,112.1,Chicago,Illinois,US
2024-11-08 08:10:18,64.233.160.0,12,209.85.250.159,124.9,Chicago,Illinois,US
2024-11-08 08:10:18,64.233.160.0,13,172.253.51.145,123.0,Dallas,Texas,US
2024-11-08 08:10:18,64.233.160.0,14,142.250.57.253,122.2,Tulsa,Oklahoma,US
2024-11-08 08:10:18,66.102.0.0,1,10.192.146.1,1.8,,,
2024-11-08 08:10:18,66.102.0.0,2,172.22.1.1,1.7,,,
2024-11-08 08:10:18,66.102.0.0,4,172.21.18.154,18.9,,,
2024-11-08 08:10:18,66.102.0.0,6,72.14.233.195,17.6,Paris,Île-de-France,FR
2024-11-08 08:10:18,66.102.0.0,7,142.250.59.100,17.8,Paris,Île-de-France,FR
2024-11-08 08:10:18,66.102.0.0,9,142.251.49.96,96.0,Seattle,Washington,US
2024-11-08 08:10:18,66.102.0.0,10,142.250.215.195,95.8,Ashburn,Virginia,US
2024-11-08 08:10:18,66.102.0.0,11,192.178.75.106,208.6,Ashburn,Virginia,US
2024-11-08 08:10:18,66.102.0.0,12,172.253.66.216,218.7,Osasco,São Paulo,BR
2024-11-08 08:10:18,66.102.0.0,13,192.178.242.29,212.1,Osasco,São Paulo,BR
2024-11-08 08:10:18,66.102.0.0,14,192.178.75.158,211.9,Osasco,São Paulo,BR
2024-11-08 08:10:18,66.249.80.0,1,10.192.146.1,2.4,,,
2024-11-08 08:10:18,66.249.80.0,2,172.22.1.1,2.1,,,
2024-11-08 08:10:18,66.249.80.0,4,172.21.18.154,17.5,,,
2024-11-08 08:10:18,66.249.80.0,6,72.14.233.77,17.9,Paris,Île-de-France,FR
2024-11-08 08:10:18,66.249.80.0,7,108.170.255.164,20.9,Paris,Île-de-France,FR
2024-11-08 08:10:18,66.249.80.0,8,209.85.251.59,21.0,Paris,Île-de-France,FR
2024-11-08 08:10:18,66.249.80.0,9,209.85.250.200,95.2,Paris,Île-de-France,FR
2024-11-08 08:10:18,66.249.80.0,10,108.170.233.13,98.7,University Center,Virginia,US
2024-11-08 08:10:18,66.249.80.0,11,192.178.81.225,111.6,Ashburn,Virginia,US
2024-11-08 08:10:18,66.249.80.0,12,216.239.49.155,124.5,Dallas,Texas,US
2024-11-08 08:10:18,66.249.80.0,13,142.251.76.48,125.3,Tulsa,Oklahoma,US
2024-11-08 08:10:18,66.249.80.0,14,142.250.57.251,121.8,Tulsa,Oklahoma,US
2024-11-08 08:10:18,72.14.192.0,1,10.192.146.1,1.8,,,
2024-11-08 08:10:18,72.14.192.0,2,172.22.1.1,1.9,,,
2024-11-08 08:10:18,72.14.192.0,4,172.21.18.154,17.3,,,
2024-11-08 08:10:18,72.14.192.0,6,72.14.236.137,21.6,Paris,Île-de-France,FR
2024-11-08 08:10:18,72.14.192.0,7,142.250.234.41,18.8,Paris,Île-de-France,FR
2024-11-08 08:10:18,74.125.0.0,1,10.192.146.1,2.0,,,
2024-11-08 08:10:18,74.125.0.0,2,172.22.1.1,2.0,,,
2024-11-08 08:10:18,74.125.0.0,4,172.21.18.154,17.8,,,
2024-11-08 08:10:18,74.125.0.0,6,72.14.236.91,18.4,Paris,Île-de-France,FR
2024-11-08 08:10:18,74.125.0.0,7,108.170.255.168,17.6,Paris,Île-de-France,FR
2024-11-08 08:10:18,74.125.0.0,9,142.251.236.230,26.3,London,England,GB
2024-11-08 08:10:18,74.125.0.0,10,172.253.72.147,114.8,New York City,New York,US
2024-11-08 08:10:18,74.125.0.0,11,108.170.234.21,100.2,Montréal,Quebec,CA
2024-11-08 08:10:18,74.125.0.0,12,142.250.46.187,108.1,Toronto,Ontario,CA
2024-11-08 08:10:18,74.125.0.0,13,192.178.99.29,111.6,Toronto,Ontario,CA
2024-11-08 08:10:18,173.194.0.0,1,10.192.146.1,2.0,,,
2024-11-08 08:10:18,173.194.0.0,2,172.22.1.1,2.6,,,
2024-11-08 08:10:18,173.194.0.0,4,172.21.18.154,17.8,,,
2024-11-08 08:10:18,173.194.0.0,6,72.14.236.137,26.5,Paris,Île-de-France,FR
2024-11-08 08:10:18,173.194.0.0,7,142.250.59.100,18.2,Paris,Île-de-France,FR
2024-11-08 08:10:18,173.194.0.0,8,108.170.238.162,18.4,Paris,Île-de-France,FR
2024-11-08 08:10:18,173.194.0.0,9,216.239.51.118,25.1,London,England,GB
2024-11-08 08:10:18,173.194.0.0,10,142.251.247.82,21.4,Brussels,Brussels Capital,BE
2024-11-08 08:10:18,173.194.0.0,11,142.251.64.33,22.8,Brussels,Brussels Capital,BE
2024-11-08 08:10:18,209.85.128.0,4,172.21.18.154,17.5,,,
2024-11-08 08:10:18,216.58.192.0,4,172.21.18.154,17.8,,,
2024-11-08 08:10:18,216.58.192.0,6,72.14.233.195,17.8,Paris,Île-de-France,FR
2024-11-08 08:10:18,216.239.32.0,1,10.192.146.1,2.1,,,
2024-11-08 08:10:18,216.239.32.0,2,172.22.1.1,2.2,,,
2024-11-08 08:10:18,216.239.32.0,4,172.21.18.154,17.3,,,
2024-11-08 08:10:18,216.239.32.0,6,72.14.236.137,21.0,Paris,Île-de-France,FR
2024-11-08 08:40:18,64.15.126.0,1,10.192.146.1,2.1,,,
2024-11-08 08:40:18,64.15.126.0,2,172.22.1.1,2.1,,,
2024-11-08 08:40:18,64.15.126.0,4,172.21.18.154,17.6,,,
2024-11-08 08:40:18,64.15.126.0,5,213.144.168.20,20.3,Paris,Île-de-France,FR
2024-11-08 08:40:18,64.15.126.0,6,149.3.183.83,36.4,London,England,GB
2024-11-08 08:40:18,64.15.126.0,7,195.22.209.223,27.5,London,England,GB
2024-11-08 08:40:18,64.15.112.0,4,172.21.18.154,17.6,,,
2024-11-08 08:40:18,64.15.112.0,5,213.144.168.20,20.6,Paris,Île-de-France,FR
2024-11-08 08:40:18,64.15.112.0,6,149.3.183.83,27.7,London,England,GB
2024-11-08 08:40:18,64.15.112.0,7,195.22.209.223,27.3,London,England,GB
2024-11-08 08:40:18,216.73.80.0,1,10.192.146.1,1.9,,,
2024-11-08 08:40:18,216.73.80.0,2,172.22.1.1,2.0,,,
2024-11-08 08:40:18,216.73.80.0,4,172.21.18.154,17.2,,,
2024-11-08 08:40:18,216.73.80.0,7,142.251.253.34,18.6,Paris,Île-de-France,FR
2024-11-08 08:40:18,216.73.80.0,8,108.170.255.238,18.2,Paris,Île-de-France,FR
2024-11-08 08:40:18,216.73.80.0,11,108.170.233.13,97.4,University Center,Virginia,US
2024-11-08 08:40:18,216.73.80.0,12,192.178.81.141,101.9,Ashburn,Virginia,US
2024-11-08 08:40:18,216.73.80.0,13,142.251.51.130,111.8,Reston,Virginia,US
2024-11-08 08:40:18,216.73.80.0,14,142.250.233.170,129.3,Dallas,Texas,US
2024-11-08 08:40:18,216.73.80.0,15,108.170.225.110,130.2,Dallas,Texas,US
2024-11-08 08:40:18,216.73.80.0,16,108.170.228.100,130.8,Dallas,Texas,US
2024-11-08 08:40:18,216.73.80.0,17,142.251.253.109,130.7,Dallas,Texas,US
2024-11-08 08:40:18,216.73.80.0,18,216.239.50.52,125.9,Dallas,Texas,US
2024-11-08 08:40:18,208.65.152.0,1,10.192.146.1,2.0,,,
2024-11-08 08:40:18,208.65.152.0,2,172.22.1.1,2.7,,,
2024-11-08 08:40:18,208.65.152.0,4,172.21.18.154,17.4,,,
2024-11-08 08:40:18,208.65.152.0,7,216.239.48.44,18.8,Paris,Île-de-France,FR
2024-11-08 08:40:18,208.117.254.0,1,10.192.146.1,1.9,,,
2024-11-08 08:40:18,208.117.254.0,2,172.22.1.1,2.0,,,
2024-11-08 08:40:18,208.117.254.0,4,172.21.18.154,17.4,,,
2024-11-08 08:40:18,208.117.254.0,7,108.170.235.14,18.1,Paris,Île-de-France,FR
2024-11-08 08:40:18,208.117.254.0,8,192.178.81.162,17.5,Paris,Île-de-France,FR
2024-11-08 08:40:18,208.117.254.0,9,209.85.255.106,20.7,Paris,Île-de-France,FR
2024-11-08 08:40:18,208.117.254.0,11,142.251.226.93,98.1,Dranesville,Virginia,US
2024-11-08 08:40:18,208.117.254.0,12,192.178.81.231,109.3,Chicago,Illinois,US
2024-11-08 08:40:18,208.117.254.0,13,172.253.77.129,120.1,Council Bluffs,Iowa,US
2024-11-08 08:40:18,208.117.254.0,14,192.178.111.165,119.7,Council Bluffs,Iowa,US
2024-11-08 08:40:18,208.117.254.0,15,108.170.252.151,127.5,Omaha,Nebraska,US
2024-11-08 08:40:18,208.117.254.0,16,172.253.51.77,127.5,Denver,Colorado,US
2024-11-08 08:40:18,208.117.254.0,17,192.178.246.245,128.1,Denver,Colorado,US
2024-11-08 08:40:18,208.117.254.0,18,192.178.86.60,127.5,Denver,Colorado,US
2024-11-08 08:40:18,208.117.254.0,20,208.117.254.0,132.8,Denver,Colorado,US
2024-11-08 08:40:18,208.117.251.0,4,172.21.18.154,17.1,,,
2024-11-08 08:40:18,208.117.251.0,5,213.144.168.20,20.5,Paris,Île-de-France,FR
2024-11-08 08:40:18,208.117.251.0,6,195.22.195.99,121.9,New York City,New York,US
2024-11-08 08:40:18,208.117.251.0,7,195.22.195.51,107.1,New York City,New York,US
2024-11-08 08:40:18,208.117.250.0,1,10.192.146.1,2.1,,,
2024-11-08 08:40:18,208.117.250.0,2,172.22.1.1,2.0,,,
2024-11-08 08:40:18,208.117.250.0,4,172.21.18.154,35.6,,,
2024-11-08 08:40:18,208.117.240.0,1,10.192.146.1,1.9,,,
2024-11-08 08:40:18,208.117.240.0,2,172.22.1.1,2.0,,,
2024-11-08 08:40:18,208.117.240.0,4,172.21.18.154,17.9,,,
2024-11-08 08:40:18,208.117.240.0,12,185.25.28.214,377.6,Frankfurt am Main,Hesse,DE
2024-11-08 08:40:18,208.117.240.0,13,89.207.228.52,384.8,Amsterdam,North Holland,NL
2024-11-08 08:40:18,208.117.240.0,14,185.25.28.139,382.9,Chicago,Illinois,US
2024-11-08 08:40:18,208.117.240.0,15,185.25.28.127,381.3,San Jose,California,US
2024-11-08 08:40:18,208.117.240.0,16,185.25.29.96,381.6,San Jose,California,US
2024-11-08 08:40:18,208.117.240.0,17,185.25.28.47,374.8,Los Angeles,California,US
2024-11-08 08:40:18,208.117.240.0,18,185.25.30.8,375.0,Los Angeles,California,US
2024-11-08 08:40:18,208.117.238.0,1,10.192.146.1,2.3,,,
2024-11-08 08:40:18,208.117.238.0,2,172.22.1.1,2.1,,,
2024-11-08 08:40:18,208.117.238.0,4,172.21.18.154,17.4,,,
2024-11-08 08:40:18,208.117.224.0,1,10.192.146.1,2.0,,,
2024-11-08 08:40:18,208.117.224.0,2,172.22.1.1,2.3,,,
2024-11-08 08:40:18,208.117.224.0,4,172.21.18.154,20.7,,,
2024-11-08 08:40:18,208.117.224.0,7,142.251.49.136,19.3,Paris,Île-de-France,FR
2024-11-08 08:40:18,208.117.224.0,8,192.178.81.162,18.3,Paris,Île-de-France,FR
2024-11-08 08:40:18,208.117.224.0,10,216.239.43.186,93.8,Paris,Île-de-France,FR
2024-11-08 08:40:18,208.117.224.0,11,142.250.215.195,96.9,Ashburn,Virginia,US
2024-11-08 08:40:18,208.117.224.0,12,192.178.81.237,108.3,Ashburn,Virginia,US
2024-11-08 08:40:18,208.117.224.0,13,192.178.72.202,123.2,Chicago,Illinois,US
2024-11-08 08:40:18,208.117.224.0,14,192.178.111.167,121.5,Council Bluffs,Iowa,US
